Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,NEW_SMILES
CHEMBL2333930,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,IC50,'=',192.6,nM,6.71,C#CCN(C)C(C)Cc1ccc(OCCCCCCCCN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)cc1
CHEMBL2333929,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,IC50,'=',521.4,nM,6.28,C#CCN(C)C(C)Cc1ccc(OCCCCCCN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)cc1
CHEMBL2333933,C#CCN(C)[C@H](C)Cc1ccc(OCCCNc2c3c(nc4ccccc24)CCCC3)cc1,IC50,'=',43380,nM,4.36,C#CCN(C)C(C)Cc1ccc(OCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1
CHEMBL1642676,O=C1Nc2ccc(-c3ccccc3)cc2C1=O,IC50,'=',562,nM,6.25,O=C1Nc2ccc(-c3ccccc3)cc2C1=O
CHEMBL1642674,O=C1Nc2ccc(Oc3ccccc3)cc2C1=O,IC50,'=',9440,nM,5.03,O=C1Nc2ccc(Oc3ccccc3)cc2C1=O
CHEMBL1257340,C(=N/Nc1nc2ccccc2nc1Cc1ccccc1)\c1ccc2c(c1)OCO2,IC50,'=',6.3,nM,8.2,C(=NN=c1[nH]c2ccccc2nc1Cc1ccccc1)c1ccc2c(c1)OCO2
CHEMBL1076153,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc[nH]1,IC50,'=',50140,nM,4.3,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc[nH]1
CHEMBL1806765,CC(C)CCCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,IC50,'=',15170,nM,4.82,CC(C)CCCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C
CHEMBL1258274,O=[N+]([O-])c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,IC50,'=',8.8,nM,8.06,O=[N+]([O-])c1ccc(C=NN=c2[nH]c3ccccc3nc2Cc2ccccc2)cc1
CHEMBL1258954,Clc1ccccc1-c1nnc2c(Cc3ccccc3)nc3ccccc3n12,IC50,'=',6.1,nM,8.21,Clc1ccccc1-c1nnc2c(Cc3ccccc3)nc3ccccc3n12
CHEMBL1830143,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Cl)c1,IC50,'=',47300,nM,4.33,O=C(C=Cc1ccc(O)cc1)Nc1cccc(Cl)c1
CHEMBL2417757,CN1N=C(c2ccccc2)CC1c1ccccc1F,IC50,'=',2840,nM,5.55,CN1N=C(c2ccccc2)CC1c1ccccc1F
CHEMBL2402067,COc1cc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc(OC)c1,IC50,'=',8190,nM,5.09,COc1cc(C=Cc2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc(OC)c1
CHEMBL1830832,Cc1ccc(NNC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',58430,nM,4.23,Cc1ccc(NNC(=O)c2cc3ccccc3oc2=O)cc1
CHEMBL1806760,Cn1c(=O)c2c(nc(OCc3ccc(Br)cc3)n2C)n(C)c1=O,IC50,'=',1304,nM,5.88,Cn1c(=O)c2c(nc(OCc3ccc(Br)cc3)n2C)n(C)c1=O
CHEMBL4547510,Cc1cc(-c2ccccc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,'=',10500,nM,4.98,Cc1cc(-c2ccccc2)c(O)c2c1CC(C)OC2=O
CHEMBL1814055,O=C(Nc1ccc(O)cc1)c1cc(=O)c2ccccc2o1,IC50,'=',65230,nM,4.19,O=C(Nc1ccc(O)cc1)c1cc(=O)c2ccccc2o1
CHEMBL4467171,Cc1cc(N)c(O)c2c1C[C@@H](C)OC2=O,IC50,'=',4100,nM,5.39,Cc1cc(N)c(O)c2c1CC(C)OC2=O
CHEMBL5090504,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(F)c4)CC3)cc2oc1=O,IC50,'=',2500,nM,5.6,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(F)c4)CC3)cc2oc1=O
CHEMBL1830144,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Br)c1,IC50,'=',35600,nM,4.45,O=C(C=Cc1ccc(O)cc1)Nc1cccc(Br)c1
CHEMBL3133242,COc1cc(/C=C/c2ccc(OCCCCCCN(C)C)cc2)cc(OC)c1,IC50,'=',37460,nM,4.43,COc1cc(C=Cc2ccc(OCCCCCCN(C)C)cc2)cc(OC)c1
CHEMBL4550762,Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(CCO)cc4)CC3)cc2oc1=O,IC50,'=',1700,nM,5.77,Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(CCO)cc4)CC3)cc2oc1=O
CHEMBL155754,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,IC50,'=',1360,nM,5.87,CN=C1CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21
CHEMBL4564074,CCc1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,IC50,'=',29200,nM,4.54,CCc1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1
CHEMBL4449614,C#CCN1CCC(/C=C/c2ccccc2F)CC1,IC50,'=',27293.2,nM,4.56,C#CCN1CCC(C=Cc2ccccc2F)CC1
CHEMBL1823815,O=C(/C=C1/SC(=O)NC1=O)Nc1cccc(O)c1,IC50,'=',35260,nM,4.45,O=C(C=C1SC(=O)NC1=O)Nc1cccc(O)c1
CHEMBL4562275,Cc1c(C)c2ccc(OCCCCN3CCc4ccccc4C3)cc2oc1=O.Cl,IC50,'=',2240,nM,5.65,Cc1c(C)c2ccc(OCCCCN3CCc4ccccc4C3)cc2oc1=O
CHEMBL4473562,Cc1c(C)c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2oc1=O,IC50,'=',12400,nM,4.91,Cc1c(C)c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2oc1=O
CHEMBL3407583,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,IC50,'=',9100,nM,5.04,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1
CHEMBL1830135,O=C(/C=C/C=C/c1ccccc1)Nc1cccc(Cl)c1,IC50,'=',98200,nM,4.01,O=C(C=CC=Cc1ccccc1)Nc1cccc(Cl)c1
CHEMBL4163420,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCCC3)n2)c1,IC50,'=',1820,nM,5.74,O=[N+]([O-])c1cccc(-c2csc(=NN=C3CCCCCCC3)[nH]2)c1
CHEMBL3819320,O=C(/C=C/c1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,IC50,'=',57500,nM,4.24,O=C(C=Cc1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1
CHEMBL3970226,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1,IC50,'=',29700,nM,4.53,CN(Cc1ccccc1)Cc1ccc(NC(=O)C=Cc2ccc(O)cc2)cc1
CHEMBL3651146,c1ccc(C2C[C@@H]2NCc2ccc3[nH]ccc3c2)cc1,IC50,'=',3000,nM,5.52,c1ccc(C2CC2NCc2ccc3[nH]ccc3c2)cc1
CHEMBL58343,NCCCCN=C(N)N,IC50,'=',100000,nM,4,N=C(N)NCCCCN
CHEMBL3652422,COc1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,'=',670,nM,6.17,COc1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1
CHEMBL4873761,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,IC50,'=',27500,nM,4.56,CCN(CCCCOc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC
CHEMBL4857021,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,IC50,'=',57500,nM,4.24,CCN(CCCOc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1
CHEMBL1945151,O=c1ccoc2ccc(OCCCc3ccccc3)cc12,IC50,'=',1910,nM,5.72,O=c1ccoc2ccc(OCCCc3ccccc3)cc12
CHEMBL4851829,COc1ccc2c(=O)c(/C=C/c3ccc(O)cc3)coc2c1,IC50,'=',22,nM,7.66,COc1ccc2c(=O)c(C=Cc3ccc(O)cc3)coc2c1
CHEMBL4851520,CN1CCN(C(=O)CN[C@@H]2C[C@H]2c2ccc(F)nc2)CC1,IC50,'=',12880,nM,4.89,CN1CCN(C(=O)CNC2CC2c2ccc(F)nc2)CC1
CHEMBL1470839,O=C(Nc1ccc(Cl)c(Cl)c1)C1=Cc2ccccc2OC1,IC50,'=',4128,nM,5.38,O=C(Nc1ccc(Cl)c(Cl)c1)C1=Cc2ccccc2OC1
CHEMBL1814065,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1O,IC50,'=',8340,nM,5.08,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1O
CHEMBL1400294,Cn1c(=O)c2c(nc(OCCc3ccccc3)n2C)n(C)c1=O,IC50,'=',15925,nM,4.8,Cn1c(=O)c2c(nc(OCCc3ccccc3)n2C)n(C)c1=O
CHEMBL2088304,Cc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,IC50,'=',18800,nM,4.73,Cc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
CHEMBL471228,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)c(C)c3oc2=O)cc1OC,IC50,'=',48950,nM,4.31,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)c(C)c3oc2=O)cc1OC
CHEMBL4450588,C#CCN1CCC(/C=C\c2cccc(F)c2)CC1,IC50,'=',68.4,nM,7.17,C#CCN1CCC(C=Cc2cccc(F)c2)CC1
CHEMBL3736131,COc1ccc(C(=O)/C=C/c2ccc(Cl)s2)c(O)c1,IC50,'=',9990,nM,5,COc1ccc(C(=O)C=Cc2ccc(Cl)s2)c(O)c1
CHEMBL3763837,O=c1oc2cc(OCc3cccc(Cl)c3)ccc2s1,IC50,'=',424,nM,6.37,O=c1oc2cc(OCc3cccc(Cl)c3)ccc2s1
CHEMBL3763862,O=c1oc2cc(OCCCc3ccccc3)ccc2s1,IC50,'=',21300,nM,4.67,O=c1oc2cc(OCCCc3ccccc3)ccc2s1
CHEMBL4465226,Cc1ccc(O)c2c1CCOC2=O,IC50,'=',3200,nM,5.5,Cc1ccc(O)c2c1CCOC2=O
CHEMBL4520128,CC(C)=CCC(Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O)=C(C)C,IC50,'=',18200,nM,4.74,CC(C)=CCC(Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1O)CC2=O)=C(C)C
CHEMBL5082354,NC(=O)[C@@H]1C[C@H](F)CN1Cc1ccc(OCc2cccc(F)c2)cc1Cl,IC50,'=',5176,nM,5.29,NC(=O)C1CC(F)CN1Cc1ccc(OCc2cccc(F)c2)cc1Cl
CHEMBL3408929,CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21,IC50,'=',15.19,nM,7.82,CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21
CHEMBL1927666,Cn1c(=O)c2c(nc(SCc3ccccc3)n2C)n(C)c1=O,IC50,'=',8220,nM,5.08,Cn1c(=O)c2c(nc(SCc3ccccc3)n2C)n(C)c1=O
CHEMBL1213719,COc1cccc(-c2csc(NN=C3CCCC3)n2)c1,IC50,'=',591.8,nM,6.23,COc1cccc(-c2csc(=NN=C3CCCC3)[nH]2)c1
CHEMBL4527597,Nc1n[nH]c(NCc2ccccc2Oc2ccc(-c3ccccc3)cc2)n1,IC50,'=',50000,nM,4.3,N=c1[nH][nH]c(=NCc2ccccc2Oc2ccc(-c3ccccc3)cc2)[nH]1
CHEMBL4471439,Nc1n[nH]c(NCc2ccccc2Oc2ccc(F)cc2)n1,IC50,'=',89330,nM,4.05,N=c1[nH][nH]c(=NCc2ccccc2Oc2ccc(F)cc2)[nH]1
CHEMBL1950700,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccccc1F,IC50,'=',38700,nM,4.41,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccccc1F
CHEMBL5185401,COc1cc(S)c(/N=N/c2ccc(C#N)c(C#N)c2)cc1OC,IC50,'=',55620,nM,4.25,COc1cc(S)c(N=Nc2ccc(C#N)c(C#N)c2)cc1OC
CHEMBL4854334,COc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1,IC50,'=',7620,nM,5.12,COc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)c(O)c1
CHEMBL4464578,CS(=O)(=O)c1cc(-c2ccc(F)cc2)cc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,'=',66000,nM,4.18,CS(=O)(=O)c1cc(-c2ccc(F)cc2)cc(S(=O)(=O)c2ccc(CN)s2)c1
CHEMBL1241257,O=c1c(/C=C/c2ccc(Cl)cc2)coc2ccccc12,IC50,'=',390,nM,6.41,O=c1c(C=Cc2ccc(Cl)cc2)coc2ccccc12
CHEMBL4847545,COc1ccc2c(=O)c(/C=C/c3ccc(Cl)cc3)coc2c1,IC50,'=',25,nM,7.6,COc1ccc2c(=O)c(C=Cc3ccc(Cl)cc3)coc2c1
CHEMBL4167764,Cc1cccc(C)c1NC(=S)N/N=C/c1ccc(-n2nc3c(c2-c2ccccc2)N(C)S(=O)(=O)c2ccccc2-3)cc1,IC50,'=',65700,nM,4.18,Cc1cccc(C)c1NC(=S)NN=Cc1ccc(-n2nc3c(c2-c2ccccc2)N(C)S(=O)(=O)c2ccccc2-3)cc1
CHEMBL4648085,O=C(/C=C/c1cccs1)c1cc(O)c(O)c([N+](=O)[O-])c1,IC50,'=',49900,nM,4.3,O=C(C=Cc1cccs1)c1cc(O)c(O)c([N+](=O)[O-])c1
CHEMBL294811,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(C)cc1,IC50,'=',100,nM,7,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(C)cc1
CHEMBL145781,O=c1ccc2ccc(OCc3ccccc3)cc2o1,IC50,'=',3490,nM,5.46,O=c1ccc2ccc(OCc3ccccc3)cc2o1
CHEMBL3799006,O=C1NC(=O)c2cc3c(Cl)c(-c4ccccc4)[nH]c3cc21,IC50,'=',250,nM,6.6,O=C1NC(=O)c2cc3c(Cl)c(-c4ccccc4)[nH]c3cc21
CHEMBL3786282,O=C1/C(=C/c2ccc(N3CCCC3)cc2)Oc2cc(O)cc(O)c21,IC50,'=',457,nM,6.34,O=C1C(=Cc2ccc(N3CCCC3)cc2)Oc2cc(O)cc(O)c21
CHEMBL274030,Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O,IC50,'=',6770,nM,5.17,Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O
CHEMBL1253606,O=C1Cc2cc(OC(=O)c3ccccc3)ccc2O1,IC50,'=',11570,nM,4.94,O=C(Oc1ccc2oc(O)cc2c1)c1ccccc1
CHEMBL1254625,O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2,IC50,'=',3900,nM,5.41,O=C(C=Cc1cccc(Cl)c1)Oc1ccc2oc(O)cc2c1
CHEMBL1253926,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,'=',17853,nM,4.75,O=[N+]([O-])c1ccc(-c2csc(=NN=C3CCCCCC3)[nH]2)cc1
CHEMBL4062746,CCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,IC50,'=',7240,nM,5.14,CCCCC1OC(=O)c2cc(-n3[nH]c(C(F)(F)F)cc3=O)ccc21
CHEMBL1529697,Cn1c(=O)c2c(nc(Oc3ccccc3)n2C)n(C)c1=O,IC50,'=',75190,nM,4.12,Cn1c(=O)c2c(nc(Oc3ccccc3)n2C)n(C)c1=O
CHEMBL347197,CC/N=C1/CCc2c1n(C)c1ccccc21,IC50,'=',2120,nM,5.67,CCN=C1CCc2c1n(C)c1ccccc21
CHEMBL4172053,C#CCNC1CCc2c(OCc3cccc(C)c3)cccc21,IC50,'=',11200,nM,4.95,C#CCNC1CCc2c(OCc3cccc(C)c3)cccc21
CHEMBL4165326,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc21,IC50,'=',5200,nM,5.28,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc21
CHEMBL4760340,O=C(NC1CCN(Cc2ccccc2)CC1)c1coc2ccc(OCc3ccccc3)cc2c1=O,IC50,'=',11600,nM,4.94,O=C(NC1CCN(Cc2ccccc2)CC1)c1coc2ccc(OCc3ccccc3)cc2c1=O
CHEMBL1213776,CCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,IC50,'=',1310,nM,5.88,CCCC(C)=NN=c1[nH]c(-c2cccc(OC)c2)cs1
CHEMBL3415784,C#CCN(C)CC(=C)c1cccc(COc2cccc(OC)c2)c1.O=C(O)C(=O)O,IC50,'=',20,nM,7.7,C#CCN(C)CC(=C)c1cccc(COc2cccc(OC)c2)c1
CHEMBL4544217,Cc1cc(-c2cccc([N+](=O)[O-])c2)c(O)c2c1C[C@@H](C)OC2=O,IC50,'=',3000,nM,5.52,Cc1cc(-c2cccc([N+](=O)[O-])c2)c(O)c2c1CC(C)OC2=O
CHEMBL258420,C#CCN(C)Cc1ccnc2c(O)cccc12,IC50,'=',37,nM,7.43,C#CCN(C)Cc1ccnc2c(O)cccc12
CHEMBL2204774,N#Cc1ccc(SCCc2ccccc2)cc1,IC50,'=',54300,nM,4.26,N#Cc1ccc(SCCc2ccccc2)cc1
CHEMBL2204766,N#Cc1ccc(SCc2ccccc2)cc1,IC50,'=',42400,nM,4.37,N#Cc1ccc(SCc2ccccc2)cc1
CHEMBL1269737,NCc1cn(-c2ccncc2)nn1,IC50,'=',830,nM,6.08,NCc1cn(-c2ccncc2)nn1
CHEMBL3800292,COn1c(-c2cccs2)cc2cc3c(cc21)C(=O)NC3=O,IC50,'=',6700,nM,5.17,COn1c(-c2cccs2)cc2cc3c(cc21)C(=O)NC3=O
CHEMBL3798000,O=C1NC(=O)c2cc3c(cc21)cc(-c1cccs1)n3O,IC50,'=',6350,nM,5.2,O=C1NC(=O)c2cc3c(cc21)cc(-c1cccs1)n3O
CHEMBL4434713,O=C(/C=C/c1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,IC50,'=',31500,nM,4.5,O=C(C=Cc1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
CHEMBL109018,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,IC50,'=',1120,nM,5.95,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O
CHEMBL4113794,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3ccccc3)cc2)CC1,IC50,'=',1640,nM,5.79,NC1CCC(NC2CC2c2ccc(OCc3ccccc3)cc2)CC1
CHEMBL4113398,COc1ccc(NS(C)(=O)=O)cc1-c1ccc([C@H]2C[C@@H]2NC2CCC(N)CC2)cc1,IC50,'=',17480,nM,4.76,COc1ccc(NS(C)(=O)=O)cc1-c1ccc(C2CC2NC2CCC(N)CC2)cc1
CHEMBL3942207,N#Cc1ccccc1S(=O)(=O)Nc1cccc(-c2ncc([C@H]3C[C@@H]3NC3CCC(N)CC3)s2)c1,IC50,'=',100000,nM,4,N#Cc1ccccc1S(=O)(=O)Nc1cccc(-c2ncc(C3CC3NC3CCC(N)CC3)s2)c1
CHEMBL4114223,Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc([C@H]4C[C@@H]4NC4CCC(N)CC4)cc3)c2)cn1,IC50,'=',100000,nM,4,N=c1ccc(S(=O)(=O)Nc2cccc(-c3ccc(C4CC4NC4CCC(N)CC4)cc3)c2)c[nH]1
CHEMBL3651153,Cc1noc(CN[C@H]2CC2c2ccccc2)n1,IC50,'=',38000,nM,4.42,Cc1noc(CNC2CC2c2ccccc2)n1
CHEMBL4447183,Cc1ccc(-c2nc(-c3ccc(C4=NCCN4)cc3)no2)cc1,IC50,'=',2310,nM,5.64,Cc1ccc(-c2nc(-c3ccc(C4=NCCN4)cc3)no2)cc1
CHEMBL4286834,C#CCn1ccc2ccc(OC(=O)N(CC)CC)cc21,IC50,'=',51640,nM,4.29,C#CCn1ccc2ccc(OC(=O)N(CC)CC)cc21
CHEMBL4580675,FC(F)(F)Cc1cc2c(N3CCC(CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,IC50,'=',2230,nM,5.65,FC(F)(F)Cc1cc2c(N3CCC(CNC4CC4c4ccccc4)CC3)ncnc2s1
CHEMBL4283770,CN(C)CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,IC50,'=',38100,nM,4.42,CN(C)CCOc1ccc(C=C2COc3ccccc3C2=O)cc1
CHEMBL4287742,CN(C)CCCCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,IC50,'=',39100,nM,4.41,CN(C)CCCCCCOc1ccc(C=C2COc3ccccc3C2=O)cc1
CHEMBL4277095,CCN(CC)CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,IC50,'=',46600,nM,4.33,CCN(CC)CCOc1ccc(C=C2COc3ccccc3C2=O)cc1
CHEMBL4281894,CN(C)CCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,IC50,'=',38000,nM,4.42,CN(C)CCOc1cccc(C=C2COc3ccccc3C2=O)c1
CHEMBL4517254,Cc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2,IC50,'=',3800,nM,5.42,Cc1cc(C)c2c(c1O)C(=O)OC(C)C2
CHEMBL4287595,COc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1,IC50,'=',4910,nM,5.31,COc1ccc(NC(=O)c2cc(=O)c3cc(C=CC(=O)OCCN(C)C)ccc3o2)cc1
CHEMBL5194056,NC/C(=C\F)COc1ccccc1,IC50,'=',4000,nM,5.4,NCC(=CF)COc1ccccc1
CHEMBL4797429,COc1ccc2c(c1)C(/C=C/c1n[nH]c(=O)o1)=CCC2,IC50,'=',40600,nM,4.39,COc1ccc2c(c1)C(C=Cc1n[nH]c(=O)o1)=CCC2
CHEMBL4520144,Cc1ncc(/C=C/c2ccc(CN3CCOCC3)c(O)c2)c(CO)c1O,IC50,'=',16000,nM,4.8,Cc1ncc(C=Cc2ccc(CN3CCOCC3)c(O)c2)c(CO)c1O
CHEMBL4515749,Cc1cc(Br)c(O)c2c1C[C@@H](C)OC2=O,IC50,'=',28600,nM,4.54,Cc1cc(Br)c(O)c2c1CC(C)OC2=O
CHEMBL53569,O=c1ccc2ccc3occc3c2o1,IC50,'=',880,nM,6.06,O=c1ccc2ccc3occc3c2o1
CHEMBL4278916,C#CCn1ccc2cc(OC(=O)N(CC)CC)ccc21,IC50,'=',99080,nM,4,C#CCn1ccc2cc(OC(=O)N(CC)CC)ccc21
CHEMBL4521623,FC(F)(F)c1cnc2c(c1)Oc1ccccc1C1=NCCN12,IC50,'=',32000,nM,4.5,FC(F)(F)c1cnc2c(c1)Oc1ccccc1C1=NCCN12
CHEMBL4280019,CCN(CC)C(=O)Oc1ccc2cc[nH]c2c1,IC50,'=',88110,nM,4.05,CCN(CC)C(=O)Oc1ccc2cc[nH]c2c1
CHEMBL3651115,COc1cncc(CN[C@H]2CC2c2ccccc2)c1,IC50,'=',13000,nM,4.89,COc1cncc(CNC2CC2c2ccccc2)c1
CHEMBL3651109,Fc1ccc(CN[C@H]2CC2c2ccc(Oc3ccccc3)cc2)cc1,IC50,'=',9000,nM,5.05,Fc1ccc(CNC2CC2c2ccc(Oc3ccccc3)cc2)cc1
CHEMBL4777412,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1,IC50,'=',97300,nM,4.01,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCc3ccccc3C2)cc1
CHEMBL2333927,C#CCN(C)[C@H](C)Cc1ccc(OCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,IC50,'=',9050,nM,5.04,C#CCN(C)C(C)Cc1ccc(OCCCN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)cc1
CHEMBL4439631,CC(C)=CCc1c(O)cc(/C=C/c2ccc3c(c2)[C@H](c2cc(O)c4c(c2)OC(C)(C)CC4)[C@@H](c2ccc(O)cc2)O3)cc1O,IC50,'=',8120,nM,5.09,CC(C)=CCc1c(O)cc(C=Cc2ccc3c(c2)C(c2cc(O)c4c(c2)OC(C)(C)CC4)C(c2ccc(O)cc2)O3)cc1O
CHEMBL3651138,c1ccc(C2C[C@@H]2NCc2cccc3c2OCCCO3)cc1,IC50,'=',26600,nM,4.58,c1ccc(C2CC2NCc2cccc3c2OCCCO3)cc1
CHEMBL4162358,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)c(F)c1,IC50,'=',15620,nM,4.81,Fc1ccc(-c2csc(=NN=Cc3ccc(N4CCCC4)cc3)[nH]2)c(F)c1
CHEMBL4177405,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)cc1,IC50,'=',13109,nM,4.88,Fc1ccc(-c2csc(=NN=Cc3ccc(N4CCCC4)cc3)[nH]2)cc1
CHEMBL4163498,Clc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)cc1,IC50,'=',45150,nM,4.34,Clc1ccc(-c2csc(=NN=Cc3ccc(N4CCCC4)cc3)[nH]2)cc1
CHEMBL4172923,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1,IC50,'=',12,nM,7.92,Fc1ccc(-c2csc(=NN=Cc3ccc(N4CCOCC4)cc3)[nH]2)cc1
CHEMBL4459482,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO[N+](=O)[O-])c4)CC3)cc2oc1=O,IC50,'=',230,nM,6.64,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO[N+](=O)[O-])c4)CC3)cc2oc1=O
CHEMBL4097487,Cn1cc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc2n1,IC50,'=',764,nM,6.12,Cn1cc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc2n1
CHEMBL1080196,NC(=S)N1N=C(c2ccccc2)CC1c1ccco1,IC50,'=',54650,nM,4.26,NC(=S)N1N=C(c2ccccc2)CC1c1ccco1
CHEMBL3651125,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCCO3)cc1,IC50,'=',2400,nM,5.62,c1ccc(C2CC2NCc2ccc3c(c2)OCCO3)cc1
CHEMBL3651117,C1=Nc2ccccc2C1CN[C@H]1CC1c1ccccc1,IC50,'=',8500,nM,5.07,c1ccc(C2CC2NCc2c[nH]c3ccccc23)cc1
CHEMBL3218130,C=CCC/C(C)=N\Nc1nc(-c2ccc3ccccc3c2)cs1,IC50,'=',1370,nM,5.86,C=CCCC(C)=NN=c1[nH]c(-c2ccc3ccccc3c2)cs1
